Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
107,0,0.01200000,0.02500000,0.99900000,-0.10000000,0.04000000,-0.22000000,-0.00659591,0.06045553,-0.02570068,1.39000000,-0.68000000,0.00000000
108,0,0.01400000,0.02400000,0.99600000,0.13000000,-0.17000000,-0.17000000,-0.00647872,0.06030228,-0.02585393,1.40000000,-0.68000000,0.00000000
109,0,0.01100000,0.02300000,0.99800000,0.15000000,-0.15000000,-0.10000000,0.00197042,0.05185315,-0.03148669,1.40000000,-0.68000000,0.00000000
110,0,0.01300000,0.02600000,1.00000000,0.16000000,0.04000000,0.13000000,0.00213129,0.05189336,-0.03135598,1.40000000,-0.68000000,0.00000000
111,0,0.01100000,0.02700000,0.99600000,-0.22000000,0.08000000,-0.12000000,0.00192740,0.05196750,-0.03146719,1.40000000,-0.68000000,0.00000000
112,0,0.01000000,0.03100000,1.00100000,0.12000000,0.02000000,-0.13000000,0.00203675,0.05198573,-0.03158565,1.40000000,-0.68000000,0.00000000
113,0,0.00800000,0.02100000,1.00200000,-0.00000000,0.03000000,-0.07000000,0.00203675,0.05201262,-0.03164840,1.39000000,-0.68000000,-0.00000000
114,0,0.00800000,0.02100000,0.99800000,0.14000000,0.12000000,0.04000000,0.00216262,0.05212051,-0.03161244,1.40000000,-0.68000000,0.00000000
115,0,0.00700000,0.02400000,0.99900000,0.02000000,0.19000000,0.04000000,0.00326900,0.06263104,-0.02939970,1.39000000,-0.68000000,-0.00000000
116,0,0.00700000,0.02900000,1.00200000,-0.08000000,0.20000000,-0.19000000,0.00319114,0.06282569,-0.02958461,1.39000000,-0.68000000,-0.00000000
117,0,0.01200000,0.02100000,0.99400000,-0.02000000,-0.08000000,0.16000000,0.00317291,0.06275279,-0.02943881,1.39000000,-0.68000000,-0.00000000
