Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
139,0,0.47600000,0.06000000,0.88100000,0.05000000,-0.11000000,0.18000000,-0.06014843,-0.06864734,-0.02749965,3.84000000,-28.43000000,0.01000000
140,0,0.47600000,0.05400000,0.87200000,-0.08000000,-0.13000000,0.02000000,-0.06022889,-0.06877809,-0.02747954,3.84000000,-28.44000000,0.01000000
141,0,0.47200000,0.05800000,0.88200000,-0.01000000,0.06000000,-0.05000000,-0.06023893,-0.06871783,-0.02752975,3.84000000,-28.43000000,0.01000000
142,0,0.47700000,0.06000000,0.87500000,-0.04000000,0.23000000,0.24000000,-0.06027966,-0.06848366,-0.02728540,3.84000000,-28.43000000,0.01000000
143,0,0.47500000,0.05900000,0.88300000,-0.04000000,-0.12000000,0.05000000,-0.06249917,-0.07514221,-0.02451100,3.84000000,-28.43000000,0.01000000
144,0,0.47200000,0.05900000,0.87800000,-0.04000000,0.12000000,0.25000000,-0.06254151,-0.07501520,-0.02424639,3.84000000,-28.43000000,0.01000000
145,0,0.47400000,0.05700000,0.87800000,0.09000000,-0.07000000,0.15000000,-0.06245076,-0.07508579,-0.02409513,3.84000000,-28.43000000,0.01000000
146,0,0.47600000,0.05800000,0.87400000,-0.10000000,0.00000000,0.04000000,-0.06255074,-0.07508579,-0.02405514,3.84000000,-28.43000000,0.01000000
147,0,0.47600000,0.06100000,0.87800000,0.05000000,0.15000000,-0.13000000,-0.06250076,-0.07493585,-0.02418508,3.84000000,-28.43000000,0.01000000
148,0,0.47800000,0.05900000,0.87800000,-0.06000000,0.09000000,-0.10000000,-0.06256156,-0.07484465,-0.02428642,3.84000000,-28.43000000,0.01000000
149,0,0.47400000,0.05800000,0.88200000,0.06000000,-0.25000000,0.18000000,-0.05904982,-0.08947690,-0.01375120,3.84000000,-28.43000000,0.01000000
150,0,0.48000000,0.05300000,0.87600000,0.09000000,-0.07000000,-0.08000000,-0.05895323,-0.08955203,-0.01383706,3.84000000,-28.43000000,0.01000000
151,0,0.47500000,0.06000000,0.87400000,0.30000000,-0.20000000,0.12000000,-0.05865086,-0.08975360,-0.01371611,3.84000000,-28.43000000,0.01000000
152,0,0.47200000,0.05800000,0.87800000,-0.14000000,-0.03000000,0.19000000,-0.05879123,-0.08978368,-0.01352561,3.84000000,-28.43000000,0.01000000
153,0,0.46900000,0.05500000,0.87900000,0.16000000,0.13000000,0.24000000,-0.05863092,-0.08965343,-0.01328514,3.84000000,-28.43000000,0.02000000
154,0,0.47500000,0.05600000,0.87900000,0.12000000,0.03000000,0.03000000,-0.05851104,-0.08962346,-0.01325517,3.84000000,-28.43000000,0.01000000
155,0,0.47700000,0.05800000,0.87600000,0.05000000,-0.09000000,0.16000000,-0.05846047,-0.08971447,-0.01309337,3.84000000,-28.43000000,0.01000000
156,0,0.47700000,0.05500000,0.87700000,-0.00000000,-0.01000000,-0.06000000,-0.05846047,-0.09027838,-0.01647684,3.84000000,-28.44000000,0.02000000
157,0,0.47700000,0.06000000,0.87200000,-0.15000000,-0.15000000,-0.22000000,-0.05861981,-0.09043772,-0.01671053,3.84000000,-28.44000000,0.01000000
158,0,0.47600000,0.05900000,0.88000000,-0.12000000,0.04000000,-0.11000000,-0.05874173,-0.09039708,-0.01682229,3.84000000,-28.44000000,0.01000000
159,0,0.47700000,0.05700000,0.87900000,-0.18000000,0.04000000,0.30000000,-0.05892118,-0.09035720,-0.01652321,3.83000000,-28.44000000,0.01000000
160,0,0.47400000,0.06000000,0.87900000,-0.16000000,-0.03000000,-0.08000000,-0.05908351,-0.09038764,-0.01660438,3.84000000,-28.44000000,0.01000000
161,0,0.47700000,0.06100000,0.88000000,0.11000000,0.31000000,0.13000000,-0.05896470,-0.09005280,-0.01646396,3.83000000,-28.44000000,0.01000000
162,0,0.47100000,0.06000000,0.88200000,0.04000000,0.02000000,0.06000000,-0.05674915,-0.08894503,-0.01314065,3.83000000,-28.43000000,0.01000000
163,0,0.47400000,0.06300000,0.87800000,-0.10000000,0.01000000,0.17000000,-0.05685531,-0.08893441,-0.01296019,3.83000000,-28.43000000,0.01000000
164,0,0.47500000,0.05700000,0.87800000,-0.15000000,0.03000000,-0.20000000,-0.05700631,-0.08890421,-0.01316153,3.83000000,-28.43000000,0.01000000
