Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
55.99840474128723,0.11528451657295222,-0.5610814003944407,55.98653897833812,-0.55,-0.12,-0.03
55.99930191040039,0.11528631091117854,-0.5610894749164591,55.98743883895862,-0.54,-0.12,-0.03
56.00020694732666,0.1152872159481048,-0.5610912849903117,55.98834930610644,-0.54,-0.12,-0.03
56.00110077857971,0.11528989744186395,-0.5611046924591074,55.98924045586573,-0.55,-0.12,-0.03
56.00199317932129,0.11528722023963922,-0.5611100468635569,55.99013285660731,-0.55,-0.12,-0.03
56.05742883682251,0.11584157681465143,-0.561886146068574,56.04551307845103,-0.55,-0.13,-0.03
56.05837821960449,0.11584822249412531,-0.5618956398963938,56.046459613084664,-0.55,-0.12,-0.03
56.059279680252075,0.11585182833671565,-0.5619055559635172,56.04736107373225,-0.55,-0.12,-0.03
56.06018900871277,0.11585364699363704,-0.5619173772335062,56.04827313017832,-0.55,-0.12,-0.03
56.06108784675598,0.11585005164146418,-0.561924567937852,56.049169271707406,-0.55,-0.12,-0.03
56.06198740005493,0.11584645342826838,-0.5619353625774394,56.050071523666254,-0.55,-0.12,-0.03
56.11747455596924,0.11612388920783992,-0.5624902341365824,56.10539221811282,-0.55,-0.12,-0.03
56.11846351623535,0.11612586712837214,-0.5625050685405741,56.1063821673392,-0.55,-0.12,-0.03
56.1194269657135,0.11613164782524103,-0.5625147030353557,56.10734658026683,-0.55,-0.12,-0.03
56.12042808532715,0.11613965678215021,-0.5625207097530376,56.108344696521634,-0.55,-0.12,-0.03
56.121402740478516,0.11614160609245294,-0.5625285069942485,56.1093174023627,-0.55,-0.12,-0.03
56.122376680374146,0.11614452791213983,-0.5625362985134136,56.110294264078014,-0.55,-0.13,-0.03
56.17844033241272,0.11636878252029413,-0.5632651259899151,56.16630185246455,-0.55,-0.13,-0.03
56.1794216632843,0.11636878252029413,-0.5632719953060161,56.16728318333613,-0.55,-0.12,-0.03
56.180824279785156,0.11636457467079157,-0.5632846188545239,56.168681591987486,-0.55,-0.12,-0.03
